Thallis Água E Gás,Distribuidores de Bebidas,Lagoa Nova,(84) 3213-3569,"Av Miguel Castro, 1022 - FDS",59075-740
Janaína Ferreira Da Silva - Rações,Pet Shop,Pitimbu,(84) 3201-9294,"Av dos Xavantes, 707 - SL B",59067-600
M E Fashion Modas,Roupas e Artigos,Cidade Alta,(84) 3211-9442,"R João Pessoa, 267 - SL 601",59025-902
Rosimeire Da Silva,Chaveiros,Rocas,(84) 3222-2058,"R Boa Vista, 119",59010-410
Divas Hair,Salões de Beleza e Cabeleireiros,Petrópolis,(84) 99188-5429,"R Seridó, 743 - LOJA 08",59020-010
Gaspar Nunes Da Silva,Academias de Ginástica,Lagoa Seca,(84) 2010-4021,"Av Bernardo Vieira, 3545 - AND 1",59022-385
Francisco Reginaldo Da Silva,Empresas Variadas,Alecrim,(84) 98807-0227,"Av Presidente Bandeira, 358 - BANCA BOX",59037-200
Carlos Antônio Batista Martins,Empresas Variadas,Quintas,(84) 3653-8688,"R dos Pegas, 13 - V S VICENTE",59035-100
Maia Serviços Contábeis,Contadores e Escritórios de Contabilidade,Candelária,(84) 3231-0486,"R Juarez Távora, 3358 - CA",59065-300
Andrette Petson Oliveira De Brito,Móveis em Geral,Cidade da Esperança,(84) 4141-5741,"R Francisco Varela, 31 - BL A",59070-490
Depósito Jm,Distribuidores de Bebidas,Bom Pastor,(84) 98844-9495,"R Henrique Dias, 58",59060-170
Construmix,Casa de Material de Construção,Planalto,(84) 98851-2454,"R Mira Mangue, 733",59073-230
Biquíni Brasil,Roupas e Artigos,Capim Macio,(84) 3234-7951,"Av Engenheiro Roberto Freire, 2920 - LJ 20",59080-900
Osiel Da Rocha,Padarias e Confeitarias,Nossa Senhora da Apresentação,(84) 99401-3889,"R Vale do Jaguaribe, 198 - CS 800",59115-270
Garra Sport Fitness,Academias de Ginástica,Potengi,(84) 98892-4427,"Av Governador Antônio de Melo e Souza, 2162",59125-090
Royal Perform,Empresas Variadas,Capim Macio,(84) 98712-0045,"R das Orquídeas, 723 - SALA 04",59078-170
Douglas Alexandre Braz Coelho,Salões de Beleza e Cabeleireiros,Pitimbu,(84) 98822-0001,"R Escritor Alceu Amoroso Lima, 84",59069-460
T C Contabilidade,Contadores e Escritórios de Contabilidade,Ponta Negra,(84) 3082-1943,"R Praia de Maracajaú, 8957",59094-190
Ubirajara Gomes Dantas,Funilaria e Pintura,Nossa Senhora da Apresentação,(84) 98869-0393,"R Lindalva Olegário da Silva, 6",59115-525
Zukkas,Padarias e Confeitarias,Candelária,(84) 3205-4095,"R Manoel de Castro, 510 - LJ 108",59064-010
Personalize Studio Dental,Clínicas Odontológicas,Barro Vermelho,(84) 2010-2015,"R Doutor Múcio Galvão, 421",59022-530
Connect Soluções,Empresas Variadas,Candelária,(84) 3207-7956,"R José do Patrocínio, 3501",59065-210
Clarice Silveira Benitez,Padarias e Confeitarias,Lagoa Nova,(84) 2010-7013,"R Romualdo Galvão, 3673 - BL E AP 104",59075-750
Shirley Andreza Costa De Azevedo,Contadores e Escritórios de Contabilidade,Alecrim,(84) 4009-3025,"R Presidente Quaresma, 832",59031-150
Sebastião Cleomar De Morais,Lojas de Cosméticos e Perfumarias,Alecrim,(84) 98827-3958,"R Segundo Wanderley, 855 - APT 131",59030-050
Carlos Alberto Ferreira Da Silva,Suporte Técnico para Informática,Ponta Negra,(84) 98882-9750,"R Joaquim Eduardo de Farias, 137",59091-130
Art Cor Arquitetura,Arquitetos,Lagoa Nova,(84) 3231-9879,"Tv Amintas Barros, 3486 - lj-4",59054-475
Antônio Martins Bezerra,Móveis em Geral,Alecrim,(84) 99139-6251,"R Presidente Sarmento,",59037-400
Geroncio Felipe De Souza Júnior,Suporte Técnico para Informática,Lagoa Nova,(84) 3082-0758,"R Coronel José Guimarães, 73 - A CASA",59054-795
Antônio Martins Bezerra,Móveis em Geral,Alecrim,(84) 99139-6251,"R Presidente Sarmento,",59037-400
Geroncio Felipe De Souza Júnior,Suporte Técnico para Informática,Lagoa Nova,(84) 3082-0758,"R Coronel José Guimarães, 73 - A CASA",59054-795
Antônio Paulo Farias,Empresas Variadas,Igapó,(84) 98839-2300,"R Presidente Médici, 196",59106-000
Jaguartech Soluções Tecnológicas,Suporte Técnico para Informática,Quintas,(84) 3091-0205,"R Manoel Andrade, 148",59035-020
Epitácio Medeiros Silva -,Sacolões Hortifrutigrangeiros,Praia do Meio,(84) 99962-8800,"R Capitão-Mor Gouveia,",59010-010
O Pão Nosso,Padarias e Confeitarias,Potengi,(84) 3661-0331,"Av Maranguape, 639",59112-000
Rod Pedal,Óticas,Alecrim,(84) 3223-2248,"R Manoel Miranda, 1588",59037-250
Luciano Equipadora,Autopeças e Acessórios,Petrópolis,(84) 99184-4975,"R General Gustavo Cordeiro de Faria, 372 - AP 103",59012-570
J B Projetos & Construções,Construção Civil,Alecrim,(84) 3222-0598,"R Joaquim de Freitas, 388",59031-380
Pinheiro Calçados,Lojas de Calçados,Alecrim,(86) 3223-3821,"R Manoel Miranda, 1391",59037-250
Mercadinho Piratininga,Supermercados,Lagoa Azul,(84) 3471-2605,"Av Piratininga, 122",59135-700
Farmácia Minan,Farmácias e Drogarias,Lagoa Nova,(84) 3081-4942,"R da Esmeralda, 97 - CS A",59076-590
Moura Variedades Mv,Roupas e Artigos,Pajuçara,(84) 3663-5293,"Av Mar Vermelho, 8",59132-440
Natal Juice,Lanchonetes,Lagoa Nova,(84) 3608-4570,"Av Senador Salgado Filho, 1610 - LJ 8",59056-000
"Costa , Vasconcelos & Ribeiro Dantas Advogados Reunidos",Escritórios de Advocacia,Tirol,(84) 3211-3539,"R Jundiaí, 368 - SL 101",59020-120
Complexo Educacional Opção,Escolas,Cidade da Esperança,(84) 3606-0431,"R Adolfo Gordo, 2321",59070-100
Lojinha São Judas Tadeu,"Lojas de Artigos para Cama, Mesa e Banho",Pajuçara,(84) 3663-4213,"R Marquês de Abrantes, 259",59131-300
Edimilson Hair Design,Salões de Beleza e Cabeleireiros,Lagoa Nova,(84) 3234-7066,"Av Senador Salgado Filho, 2190 - lj-8",59075-000
Natweb,Soluções em Telecomunicações,Potengi,(84) 98112-2228,"Av Doutor José Francisco da Silva, 2086 - CA",59108-500
Clínica Odontológica Marinho S/c,Clínicas Odontológicas,Petrópolis,(84) 3222-0531,"R Seridó, 402",59020-010
J F Rações,Produtos e Serviços Diversos,Pajuçara,(84) 3207-5869,"R Marquês de Abrantes, 461",59131-300
Net Núcleo De Educação Total,Escolas,Planalto,(84) 3312-2614,"R Engenheiro João Hélio Alves Rocha, 3709",59073-070
Diva Fonseca Moraes Rego,Clínicas de Massoterapia,Capim Macio,(84) 3207-8245,"Av Miguel Alcides de Araújo, 1793",59078-270
Ímpar Imobiliária,Imobiliárias,Cidade Alta,(84) 3611-2922,"R Princesa Isabel, 578 - And-3 s-301",59025-400
Nilson Rodrigues Barbosa,Escritórios de Advocacia,Cidade Alta,(84) 3211-7758,"R João Pessoa, 219 - sl-610",59025-903
Unidade Mista Felipe Camarão,Postos de Saúde,Felipe Camarão,(84) 3232-8320,"R da Tamarineira,",59072-200
Proteico Nutrição Animal,Nutricionistas,Ponta Negra,(84) 3219-5592,"R Desembargador João Vicente da Costa, 8936",59090-060
Posto Bonzão,Postos de Combustíveis,Candelária,(84) 3207-4727,"Av Dão Silveira, 4416",59066-180
Tv Tropical Afiliada Record Canal 8,Emissoras e Representantes de Televisão,Lagoa Nova,(84) 3204-6400,"R Romualdo Galvão, 973",59056-100
Centro De Especialidades Odontológicas,Clínicas Odontológicas,Petrópolis,(84) 3202-1030,"R Trairi, 771",59014-150
Ortopedia Petrópolis,Clínicas Ortopédicas,Petrópolis,(84) 3211-5183,"R Manoel Machado, 351",59012-320
Progas,Instalações de Gás,Lagoa Nova,(84) 3605-6208,"R Professor Antônio Campos, 2302",59075-090
Tomaz & Tomaz Cia,Livrarias,Lagoa Nova,(84) 3234-3597,"Av Prudente de Morais, 3857 - lj-65",59056-902
Maria Gledes Araújo,Neurologistas (Doenças do Sistema Nervoso),Tirol,(84) 3211-2028,"Av Hermes da Fonseca, 1044",59020-145
Licélia Siqueira,Psicólogos,Tirol,(84) 3211-2429,"R Lourival Açucena, 755",59020-260
Horauto Locadora,Aluguel de Carros,Dix-sept Rosado,(84) 3653-1913,"R Bom Pastor, 1886",59052-075
Laboratório Potengi,Laboratórios de Análises Clínicas,Petrópolis,(84) 3222-8825,"R Potengi, 346 - s-2",59020-030
Natal Lubrificantes,Óleo e Lubrificantes Automotivos,Nossa Senhora Nazaré,(84) 3605-6244,"Av Capitão-Mor Gouveia, 1353",59060-400
Posto Esperança,Postos de Combustíveis,Cidade da Esperança,(84) 3205-5839,"Av Rio Grande do Sul, 149",59071-300
Peças Volks,Autopeças para Caminhões,Nossa Senhora Nazaré,(84) 3205-4122,"Av Coronel Estevam, 2225",59060-200
Mb Engenharia,Empresas de Engenharia,Tirol,(84) 3221-2181,"Av Hermes da Fonseca, 970",59020-145
Clube Carneirinho De Ouro,Clubes e Estádios,Ribeira,(84) 3222-1536,"Av Tavares de Lira, 54",59012-050
Comercial Monteiro,Distribuidores de Água,Lagoa Nova,(84) 3086-0886,"R São José, 1828",59054-630
Clube Carneirinho De Ouro,Clubes e Estádios,Ribeira,(84) 3222-1536,"Av Tavares de Lira, 54",59012-050
Comercial Monteiro,Distribuidores de Água,Lagoa Nova,(84) 3086-0886,"R São José, 1828",59054-630
Comtern - Cooperativa Mista Têxteis Do Estado Do Rio Grande Do Norte,Cooperativas,Nova Descoberta,(84) 3206-5377,"Av Brigadeiro Gomes Ribeiro, 370",59056-520
Stock Comércio De Equipamentos,Representações,Igapó,(84) 3661-1862,"Av Bacharel Tomaz Landim, 2600 - c-C",59104-212
Eletrônica Alecrim,Lojas de Componentes Eletrônicos,Alecrim,(84) 3223-1648,"R Presidente José Bento, 573 - lj-1",59037-060
Jaiana Alves De Araújo Oliveira,Clínicas Psiquiátricas,Petrópolis,(84) 3202-4624,"R Coronel Joaquim Manoel, 717 - s-611",59012-330
Calçados Araújo,Lojas de Calçados,Alecrim,(84) 3223-1965,"Pc Gentil Ferreira, 95",59037-190
Amanda Joias,Joalherias,Cidade Alta,(84) 3211-0202,"R Coronel Cascudo, 212",59025-260
G F Comércio,Aluguel de Equipamentos para Construção,Cidade Nova,(84) 3605-0830,"R Santa Célia, 37",59072-810
Paulo E Mirian Cabeleireiros,Salões de Beleza e Cabeleireiros,Lagoa Nova,(84) 3082-9835,"Tv Antônio Basílio, 2185",59056-385
Lavanderia Brilho Do Sol,Lavanderias,Pitimbu,(84) 3208-3580,"R das Garças, 28",59067-330
Metal Service União,Esquadrias,Alecrim,(84) 3213-1552,"R Ary Parreiras, 1413",59040-220
Traje A Rigor,Aluguel de Roupas,Alecrim,(84) 3213-4067,"R Visconde de Cairu, 8",59032-010
Ss Avicultura,Avicultura,Neópolis,(84) 3208-4960,"R Estância Velha,",59088-105
H & R Locação,Agências e Revendedores de Automóveis,Lagoa Seca,(84) 4009-0990,"Av Prudente de Morais, 3071",59022-310
Medeiros Advogados Associados,Escritórios de Advocacia,Lagoa Nova,(84) 3231-2221,"R Romualdo Galvão, 1703 - s-515",59056-100
Igreja Batista Regular,Igrejas e Templos,Capim Macio,(84) 3642-1472,"R Neuza Farache, 1985",59082-100
Comercial De Gás Nova Dimensão,Distribuidores de Gás,Dix-sept Rosado,(84) 3213-3463,"Av Nascimento de Castro, 204",59054-180
Norssa Nordeste Sistema De Segurança E Automação,Projetos e Automação de Sistemas de Segurança,Lagoa Nova,(84) 3206-1070,"R Marcílio Furtado, 2022",59063-360
Brasil Festas,Aluguel de Equipamentos para Eventos e Festas,Alecrim,(84) 3213-8259,"Pc Eduardo Carlos Pereira, 454",59031-440
Nelson Roberto Salustino Galvão,Oftalmologistas,Petrópolis,(84) 3221-5100,"Av Prudente de Morais, 419",59020-395
Marcos Representações,Representações,Alecrim,(84) 3223-4048,"R dos Pajeús, 1872",59037-800
Blue Marlin Resort & Spa,Hotéis,Felipe Camarão,(84) 3237-2482,"R Humberto Campos, 3770",59000-001
Ana Clotilde Cardoso Lima,Angiologistas e Cirurgiões Vasculares,Petrópolis,(84) 3202-5345,"R Manoel Machado, 665",59012-320
Redenção,Agências e Revendedores de Automóveis,Lagoa Nova,(84) 4005-3333,"Av Prudente de Morais, 3398",59054-700
Convenção Batista Norte Riograndense,Igrejas e Templos,Tirol,(84) 3222-5501,"R Jundiaí, 513",59020-120
Kimura Team,Academias,Alecrim,(84) 3223-6935,"R dos Caicós, 1617",59037-700
Heitel Cabral Filho,Ortodontistas e Ortopedistas Faciais,Tirol,(84) 3211-5735,"Pc Augusto Leite, 656",59020-380
Eletromec,Lojas de Ar Condicionado,Alecrim,(84) 3222-3069,"R Ary Parreiras, 1335",59040-220
Natal Gás,Distribuidores de Gás,Rocas,(84) 3202-7845,"R Miramar, 170",59010-470
Eletrocon Tintas,Lojas de Componentes Eletrônicos,Alecrim,(84) 3215-9571,"R dos Canindés, 1420",59030-600
Pousada La Luna,Pousadas,Ponta Negra,(84) 3642-1349,"R Francisco Gurgel, 9045",59090-050
Depósito Zé Holanda,Casa de Material de Construção,Neópolis,(84) 3217-2675,"R Delmiro Gouveia, 25",59086-010
Odontolife,Planos de Saúde e Odontológico,Cidade Alta,(84) 3212-1334,"Av Deodoro da Fonseca, 696",59025-145
Escritório De Advocacia Ney Lopes,Escritórios de Advocacia,Nova Descoberta,(84) 3234-5612,"R Padre Raimundo Brasil, 2023",59075-100
Oficina Sabiá,Oficinas Mecânicas,Alecrim,(84) 3223-7673,"R Presidente Quaresma, 883",59031-150
Marcenaria Góes,Marcenarias,Ponta Negra,(84) 3641-1198,"R Areia Branca, 67",59090-280
Ótica Evangélica,Óticas,Alecrim,(84) 3223-9332,"R Amaro Barreto, 1281",59031-450
Serv Club,Agências de Serviços Portuários,Lagoa Nova,(84) 3201-8645,"Av Senador Salgado Filho, 1595 - s-103",59056-000
Ana Maria Da Câmara Silva,Neurologistas Pediátricos,Petrópolis,(84) 3211-3300,"R Mipibu, 719",59020-250
Golden Tulip Interatlântico,Hotéis,Petrópolis,(84) 3087-4800,"Av Presidente Getúlio Vargas, 788",59012-360
Farmácia San Valle,Farmácias e Drogarias,Pitimbu,(84) 3218-2580,"Av dos Xavantes, 2007 - s-A",59069-605
Chef's Delicatessen Bistro,Restaurante,Ponta Negra,(84) 3219-0633,"Av Engenheiro Roberto Freire, 3113 - lj-20/21 lj-22",59090-000
Imaginarium,Presentes,Tirol,(84) 3207-1392,"Av Senador Salgado Filho,  - lj-239 A",59022-000
Rosilda Martins De Souza,Postos de Combustíveis,Lagoa Seca,(84) 3213-3668,"Av Presidente Bandeira, 1270",59032-170
Drogaria Cristo Rei,Farmácias e Drogarias,Lagoa Azul,(84) 3662-0033,"Av da Chegança, 3152",59138-000
Execução Engenharia,Construção Civil,Lagoa Nova,(84) 3207-7900,"Av Prudente de Morais, 3857 - lj-57",59056-902
Brasil Materiais P/ Construção,Casa de Material de Construção,Pitimbu,(84) 3218-2456,"R Albatroz, 7977",59067-450
Nova Era Distribuidora De Livros,Distribuidores de Livros,Alecrim,(84) 3611-9995,"R Olinto Meira, 1293 - s-1",59030-180
Plantão Zona Sul,Delegacias de Polícia,Neópolis,(84) 3232-6305,"Av Ayrton Senna,",59088-100
Posto Via Costeira,Postos de Combustíveis,Mãe Luíza,(84) 3202-4433,"Lrgo João XXIII, 1550",59014-000
Residence Vespucci,Hotéis,Ponta Negra,(84) 4009-9100,"R Francisco Gurgel, 1140",59090-050
Quality Suítes Natal,Hotéis,Capim Macio,(84) 4008-4888,"Av Engenheiro Roberto Freire, 3090",59082-400
Lojão Dos Pneus,Centros Automotivos,Alecrim,(84) 3223-7295,"R dos Paiatis, 1530",59037-150
Diprol Distribuidora Produtos,Comércio e Distribuição de Descartáveis,Alecrim,(84) 3213-8974,"R Presidente Quaresma, 469",59031-150
Vladimir Godeiro F Rabelo Caldas,Neurologistas (Doenças do Sistema Nervoso),Petrópolis,(84) 3212-1893,"Av Afonso Pena, 960",59020-065
Marília Do Socorro Da Cunha Lima,Clínicas Odontológicas,Tirol,(84) 3211-4621,"Av Rodrigues Alves, 930",59020-200
Drogaria Globo,Farmácias e Drogarias,Tirol,(84) 3215-1885,"Av Hermes da Fonseca, 1596",59020-650
Nutrirmais,Serviços de Alimentação,Capim Macio,(84) 3642-0204,"R José Wilson Cabral Barbalho, 210",59082-240
Transportes Guanabara,Transporte Urbano,Distrito Industrial,(84) 3664-8538,"Rod BR-406,  - km-171",59000-001
Suporte Seguros,Corretores de Seguros,Lagoa Nova,(84) 3234-1872,"Av Senador Salgado Filho, 1869",59076-000
Cantina Da Mamma Pizzaria,Pizzarias,Nova Parnamirim,(84) 3208-5358,"Av Maria Lacerda Montenegro, 921",59152-600
Coral Plaza Apart Hotel,Apart Hotéis,Ponta Negra,(84) 3642-7400,"R Francisco Gurgel, 9005",59090-050
Casa Do Marceneiro,Comércio de Madeiras,Alecrim,(84) 3213-5833,"R dos Caicós, 1430",59037-700
Hospital Central Coronel Pedro,Hospitais,Tirol,(84) 3232-3641,"Av Prudente de Morais, 887",59020-505
Marsilva Tintas,Comércio e Distribuição de Tintas Industriais,Lagoa Nova,(84) 3234-7195,"Av Capitão-Mor Gouveia, 1974 - lj-01",59063-400
Ponte Magazine,Lojas de Colchões,Alecrim,(84) 3213-4652,"R Manoel Miranda, 219",59037-250
Luzinaldo Alves De Oliveira,Escritórios de Advocacia,Lagoa Nova,(84) 3213-7603,"R Almirante Tamandaré, 110",59054-560
Aguape Artesanato,Artesanato,Praia do Meio,(84) 3201-8406,"R Aderbal de Figueiredo, 980",59010-115
Pensionato Universitário Candel,Pensões e Pensionatos,Candelária,(84) 3234-0953,"R São Clemente, 3358",59065-610
Cavalcanti Oliveira & Batista Advogados,Escritórios de Advocacia,Candelária,(84) 4009-9700,"R Raimundo Chaves, 1856",59064-390
Escola De Enfermagem Ana Neri,Escolas de Enfermagem,Petrópolis,(84) 3222-9005,"R Mipibu, 441",59020-250
Varanda Artesanato,Artesanato,Praia do Meio,(84) 3211-5035,"R Aderbal de Figueiredo, 980 - s-13",59010-115
Evora Assessoria Turismo,Agências de Turismo e Viagens,Lagoa Nova,(84) 3231-4429,"R Francisco Maiorana, 3",59075-060
Star Computer,Equipamentos e Acessórios de Informática,Alecrim,(84) 3213-3399,"R Amaro Barreto, 1301",59031-450
Araújo & Costa Advocacia,Escritórios de Advocacia,Lagoa Nova,(84) 3206-6633,"R Romualdo Galvão, 1703 - s-406",59056-100
Evora Assessoria Turismo,Agências de Turismo e Viagens,Lagoa Nova,(84) 3231-4429,"R Francisco Maiorana, 3",59075-060
Star Computer,Equipamentos e Acessórios de Informática,Alecrim,(84) 3213-3399,"R Amaro Barreto, 1301",59031-450
Araújo & Costa Advocacia,Escritórios de Advocacia,Lagoa Nova,(84) 3206-6633,"R Romualdo Galvão, 1703 - s-406",59056-100
Cmf Vidros,Vidraçarias,Ponta Negra,(84) 3219-3531,"Av Praia de Genipabu, 8808",59094-010
Delphia Terrazzo Ponta Negra Flat,Hotéis,Ponta Negra,(84) 3089-5555,"Av Engenheiro Roberto Freire, 3115",59090-000
Consultório Dr Emanuel Ferreira Dos Santos,Dentistas,Cidade Alta,(84) 3222-9857,"R João Pessoa, 219 - s-614",59025-903
Oficina Bom Jesus,Oficinas Mecânicas,Potengi,(84) 3662-3718,"R Criciúma, 18",59112-320
Unidade Clínica De Natal,Clínicos Gerais,Petrópolis,(84) 3211-0695,"Av Campos Sales, 451",59020-055
Ac Engenharia,Construção Civil,Cidade Alta,(84) 3222-4863,"R João Pessoa, 265 - s-606",59025-500
Foco Operadora,Agências de Turismo e Viagens,Capim Macio,(84) 3207-2123,"Av Odilon Gomes de Lima, 1752 - s-101",59078-400
Eliane Móveis,Móveis Usados,Alecrim,(84) 3223-9897,"R dos Pajeús, 1327",59031-800
Tam Viagens,Agências de Turismo e Viagens,Tirol,(84) 3198-1500,"Av Afonso Pena, 844",59020-100
Impressão,Gráficas,Nova Parnamirim,(84) 3608-3638,"R Maria Lacerda Montenegro, 3",59000-001
Prosel,Venda e Instalação de Alarmes,Alecrim,(84) 3211-8006,"Av Coronel Estevam, 1170",59030-000
J F Holanda Representações,Representações,Ribeira,(84) 3082-7743,"R Princesa Isabel,  - And-4 s-414 pd-523",59012-400
Natalhelp Apoio Turístico,Empresas Variadas,Candelária,(84) 3086-8000,"R Ataulfo Alves, 1959 - s-207",59064-570
Souza Eduardo Pinheiro De,Empresas Variadas,Ponta Negra,(84) 3091-3952,"R Vereador Manoel Sátiro, 75 - lj-1",59090-180
Fetarn - Federação Dos Trabalhadores Na Agricultura Do Estado Rn,Sindicatos e Federações,Cidade Alta,(84) 3211-4688,"R Apodi, 221",59025-170
Sapore D' Nápoli Restaurante,Pizzarias,Ponta Negra,(84) 3219-2331,"Av Praia de Ponta Negra, 9060",59092-100
O Pequeno Príncipe,Salões de Beleza e Cabeleireiros,Cidade Alta,(84) 3222-4494,"Av Rio Branco, 718",59025-002
Somix Concreto,Concreto,Igapó,(84) 3664-2070,"Av Bacharel Tomaz Landim, 2000",59104-228
Go Travel,Agências de Turismo e Viagens,Cidade Alta,(84) 3201-1004,"Av Deodoro da Fonseca, 454",59025-600
Icm Variedades,Armarinhos e Aviamentos,Alecrim,(84) 3223-5512,"R Leonel Leite, 1410",59037-820
Clínica Uniar Doenças Respiratórias,Pneumologistas,Tirol,(84) 3211-3511,"R Mossoró, 746",59020-090
Odontoway,Clínicas Odontológicas,Potengi,(84) 3661-7652,"Av Itapetinga, 1394",59124-400
A K & V Mensagens,Telemensagens,Igapó,(84) 3214-2389,"R Felipe dos Santos, 52",59104-280
Esplêndida Modas,Lojas de Roupas Unissex,Alecrim,(84) 3213-8562,"Av Coronel Estevam, 1313 - lj-A",59031-000
Liatec,Laboratórios de Análises Clínicas,Cidade da Esperança,(84) 3082-5005,"Av Paraíba, 26",59070-200
Ecohouse,Empresas Variadas,Petrópolis,(84) 2010-7770,"R Otávio Lamartine, 521",59020-050
Paradise Flat,Hotéis,Ponta Negra,(84) 3646-5562,"R Miguel Godeiro Primo, 100",59092-480
Clínica Ivonilde Jales,Clínicas e Centros de Estética,Lagoa Nova,(84) 2226-1322,"R Doutor Luiz Felipe Câmara, 55 - s-1 cond-Themi",59064-200
Grand Cru Natal,Adegas,Petrópolis,(84) 3201-0589,"Av Hermes da Fonseca, 506",59020-000
Grand Cru Natal,Adegas,Ponta Negra,(84) 2020-9599,"Av Engenheiro Roberto Freire, 1850",59090-000
Creche Espaco Crianca,Berçários e Creches,Planalto,(84) 98838-4426,"R Nezinho Alves, 12",59000-001
Loja Do Cd,"Lojas de CDs, DVDs e Blu-Ray",Cidade Alta,(84) 3082-6443,"R João Pessoa, 150",59025-500
João Marcelino Filho,Retífica de Motores,Cidade Nova,(84) 3205-6312,"R Santa Célia, 142",59072-810
Veterinária São Francisco,Produtos e Serviços Diversos,Lagoa Nova,(84) 99986-6546,"Tv Zacarias Monteiro, 36",59056-630
Comercial Farias,Casa de Material de Construção,Alecrim,(84) 98105-1048,"R Doutor Mário Negócio, 1806",59040-000
Condomínio Residencial Lustosa Da Câmara,Condomínios,Cidade Alta,(84) 3201-2529,"R José de Alencar, 878 - BL B",59025-140
José Araújo Dos Santos Júnior,Empresas Variadas,Alecrim,(84) 3213-3499,"R dos Caicós, 1334 - ESCRITORIO",59031-700
Estrela Calçados,Atacado e Fabricação de Calçados,Alecrim,(84) 98704-5463,"R Machado de Assis, 1351",59040-290
Palone Queiroz Leão,Comércio de Bijuterias,Capim Macio,(84) 3344-4468,"R Doutor Hernani Hugo Gomes, 8000 - LJ 7",59082-270
Condomínio Água Marinha,Condomínios,Tirol,(84) 3611-0936,"R José Ovídio do Vale, 1904",59015-410
Condomínio Residencial Claude Monet,Condomínios,Tirol,(84) 3222-1555,"R Governador Juvenal Lamartine, 19",59020-280
Pap Cell,Ambulatórios,Lagoa Seca,(84) 3212-1707,"R Alberto Silva, 1376",59022-300
