Imagens Médicas,Radiologia e Diagnóstico por Imagem,Lagoa Nova,(84) 3611-0646,"Av Miguel Castro, 1275 - AP 301",59075-740
Restaurante Poço Loco,Restaurante,Petrópolis,(84) 3084-7835,"Av Prudente de Morais, 16 - LJ A",59020-400
Shopping Popular,Associações Sociais,Cidade Alta,(84) 3201-3182,"R Ulisses Caldas, 113 - BOX 93 BOX 103 BOX 1",59025-090
Panela De Barro,Restaurante,Ponta Negra,(84) 3236-4734,"Av Praia de Genipabu, 2081 - CA",59094-010
Depósito Jesus De Nazaré,Distribuidores de Bebidas,Potengi,(84) 3214-3735,"Av das Fronteiras, 2711",59129-200
Brilho Comercial,Produtos e Serviços Diversos,Cidade Alta,(84) 3221-1394,"R Padre Pinto, 778 - SL 03",59025-610
Estética Tirol,Salões de Beleza e Cabeleireiros,Tirol,(84) 3086-4904,"Av Almirante Alexandrino de Alencar, 1330 - LJ 1 S LOJA",59015-350
Splash Lavanderia,Lavanderias,Ponta Negra,(84) 3236-2218,"R Praia de Santa Rita, 2117",59094-020
Oncoclínica São Marcos,Oncologistas,Lagoa Nova,(84) 3211-7762,"R Coronel Auris Coelho, 235",59075-050
Braz Conser,Assistência Técnica para Refrigeração Industrial,Alecrim,(84) 3664-2605,"Av Coronel Estevam, 701",59030-000
Escola Futuro Do Saber,Escolas,Petrópolis,(84) 3086-0181,"R Trairi, 815",59014-150
Impacto Colégio E Curso,Escolas,Cidade da Esperança,(84) 3205-1574,"R Caruaru, 48",59070-360
Fibra Fitness,Academias,Petrópolis,(84) 3202-4066,"R Coronel Joaquim Manoel, 615 - s-13",59012-330
Impacto Colégio E Curso,Escolas,Cidade da Esperança,(84) 3205-1574,"R Caruaru, 48",59070-360
Fibra Fitness,Academias,Petrópolis,(84) 3202-4066,"R Coronel Joaquim Manoel, 615 - s-13",59012-330
Primor Construções,Construção Civil,Lagoa Seca,(84) 3213-1853,"R Jerônimo Macedo, 203",59032-190
Espaço Digital,Gráficas,Alecrim,(84) 3081-6858,"R Presidente Quaresma, 706",59031-150
Mário Motos,Oficinas Mecânicas para Motos,Potengi,(84) 3214-5722,"Av Paulistana, 2282",59108-120
Eva Barreto Decorações Florais,"Organização de Eventos, Formaturas e Feiras Comerciais",Candelária,(84) 2010-2170,"Av Governador Tarcísio de Vasconcelos Maia, 3610",59066-035
Raimundo Nonato Fernandes,Escritórios de Advocacia,Cidade Alta,(84) 3222-0833,"R Vigário Bartolomeu, 635 - sl-610",59025-904
L Moreira Representações,Representações,Ribeira,(84) 3221-5987,"Av Duque de Caxias, 76 - sl-209",59012-200
Chaplin Restaurante,Restaurante,Rocas,(84) 3202-1199,"R Presidente Café Filho, 27",59010-810
Ana Eulina Cavalcanti Dos Anjo,Ginecologistas,Alecrim,(84) 3201-6814,"R Sílvio Pelico, 181",59040-150
Sos Informática,Lojas de Informática,Barro Vermelho,(84) 3201-8818,"Av Prudente de Morais, 1869",59022-550
Maria Edinilma Felinto Brito,Pediatras e Pediatria,Lagoa Nova,(84) 3231-4119,"R Jaguarari, 2238",59062-500
Evumec,Oficinas Mecânicas,Ribeira,(84) 3211-7781,"R Chile, 207",59012-250
Luiz Veículos,Adaptação de Veículos para Deficientes Físicos,Alecrim,(84) 3223-7923,"R dos Canindés, 1402",59030-600
Mundo Verde,Produtos Naturais,Tirol,(84) 3646-3323,"Av Bernardo Vieira, 3775 - lj-166",59015-900
Potyflores,Floriculturas,Lagoa Nova,(84) 3206-1917,"Av Capitão-Mor Gouveia, 3005",59076-400
Mauro Autopeças,Centros Automotivos,Potengi,(84) 3662-3855,"R Senhor do Bonfim, 4037",59120-000
Varejão Das Peças,Centros Automotivos,Alecrim,(84) 3213-4040,"R Presidente José Bento, 481",59037-060
Termas Sol Natal,Saunas,Santos Reis,(84) 3202-9701,"Tv Coronel Flamínio, 42",59010-505
Associação Dos Func Aposentados Bco Brasil Rn,"Associações Culturais, Desportivas e Sociais",Tirol,(84) 3212-1331,"Av Marechal Floriano Peixoto, 616",59020-500
Drogaria Santa Fé,Farmácias e Drogarias,Neópolis,(84) 3207-2525,"R Cedro do Abaeté, 4842",59088-290
Fiel Distribuidora,Óleo e Lubrificantes Automotivos,Nossa Senhora Nazaré,(84) 3205-2855,"R dos Caicós, 2305",59060-700
Miragem Gráfica,Gráficas,Quintas,(84) 3213-0607,"R Presidente Leão Veloso, 667",59035-500
Cestas São Cristóvão,Cestas de Natal,Candelária,(84) 4006-6363,"Av Governador Tarcísio de Vasconcelos Maia, 2179",59066-035
D Oxxi Nordeste,Aparelhos e Suprimentos para Laboratórios,Tirol,(84) 3211-8247,"R Ubiratan, 1107",59015-020
Bahia Imóveis Imob,Imobiliárias,Nova Parnamirim,(84) 3216-1000,"R Maria Dolores Costa, 464",59000-001
Próspera Empreendimentos Financeiros,Financeiras,Alecrim,(84) 3223-8736,"Av Presidente Bandeira, 511 - lj-C",59031-200
Norpin Nordeste Pinturas E Construções,Casa de Material de Construção,Lagoa Nova,(84) 3223-6701,"Av Antônio Basílio, 2419",59054-725
Ótica Stylo,Óticas,Cidade Alta,(84) 3201-5259,"R Ulisses Caldas, 175",59025-090
Condomínio Edifício Galeria Princesa Isabel,Administração de Condomínios,Cidade Alta,(84) 3211-5364,"R Princesa Isabel, 523",59025-400
Construmax,Casa de Material de Construção,Planalto,(84) 3208-0384,"R Mira Mangue, 374",59073-230
W M Fitness,Academias de Ginástica,Candelária,(84) 3206-3226,"R Militão Chaves, 3010",59064-440
Covisa - Coordenadoria Vigilância A Saúde,Secretarias Públicas,Cidade Alta,(84) 3232-8175,"R João Pessoa, 634 - And-4 s-12",59025-500
Revistaria Olhos De Luz,Jornais e Revistas,Lagoa Nova,(84) 3081-4985,"R da Saudade, 1713 - lj-5B",59056-125
Personal Courier Comércio E Serviço,Táxi Aéreo,Cidade Alta,(84) 3221-5410,"R Mermoz, 281",59025-250
Cedr Centro Educacional Dix Sept Rosado,Escolas,Dix-sept Rosado,(84) 3231-6670,"Av Amintas Barros, 1903",59054-145
Rodrigo Rodrigues Machado,Assessoria Empresarial,Rocas,(84) 3212-2708,"R Pereira Simões,",59012-060
Cactos Produtos Regionais,Produtos Regionais,Tirol,(84) 3222-2811,"Av Afonso Pena, 1181",59020-100
Gasbrax Do Brasil,Postos de Combustíveis,Igapó,(84) 3214-5148,"Av Bacharel Tomaz Landim, 2",59104-000
Natal Calhas,Calhas e Rufos,Nova Parnamirim,(84) 3608-0972,"R Maria Lacerda Montenegro, 3304 - lj-B",59000-001
Eletrônica Fidélis,Lojas de Componentes Eletrônicos,Barro Vermelho,(84) 3223-4381,"R Jaguarari, 1334",59030-500
Restaurante E Pastelaria Pirilampo's,Restaurante,Petrópolis,(84) 3221-1933,"Av Marechal Floriano Peixoto, 306",59012-265
Capitania Dos Portos Do Rio Grande Do Norte,Portos,Ribeira,(84) 3201-9630,"R Chile, 232",59012-250
Coisa De Bicho Pet Shop,Pet Shop,Ponta Negra,(84) 3219-6265,"Av Praia dos Búzios, 9104",59092-200
Oculare,Óticas,Petrópolis,(84) 3202-7310,"Av Afonso Pena, 399",59020-065
Gm Engenharia E Agroindústria,Empresas de Engenharia,Cidade Alta,(84) 3222-5136,"R Princesa Isabel, 461 - lj-11",59025-400
Pátio Spm Promotora De Vendas,Empresas Variadas,Cidade Alta,(84) 3201-2283,"Av Rio Branco, 541 - s-100",59025-001
Liberty Seguros,Corretores de Seguros,Lagoa Seca,(84) 3646-1450,"Av Prudente de Morais, 2936 - lj-11",59022-305
Hugo Macedo Fotografias,Fotografia e Filmagem,Lagoa Nova,(84) 3206-2459,"R Lauro Medeiros, 1594",59075-040
Ibyte,Lojas de Informática,Tirol,(84) 3611-3883,"Av Bernardo Vieira, 3797 - lj-137",59015-450
Roberto Vital,Clínicas de Fisiatria,Lagoa Nova,(84) 3206-1444,"Av Prudente de Morais, 5084",59063-200
Fad Representações De Materiais P/ Construções,Representações,Neópolis,(84) 3207-1860,"R Borda da Mata, 4978",59084-170
Malu & Sardinha,Comércio de Equipamentos Industriais,Alecrim,(84) 3344-4228,"Av Presidente Bandeira, 833",59031-200
Rios Recepções,Buffet e Salões para Eventos e Festas,Potengi,(84) 3662-1972,"Av Maranguape, 907",59112-000
Yayagut Frozen Yogurt,Sorveterias,Ponta Negra,(84) 3219-5375,"Av Engenheiro Roberto Freire, 2624 - lj-6",59090-000
Rios Recepções,Buffet e Salões para Eventos e Festas,Potengi,(84) 3662-1972,"Av Maranguape, 907",59112-000
Yayagut Frozen Yogurt,Sorveterias,Ponta Negra,(84) 3219-5375,"Av Engenheiro Roberto Freire, 2624 - lj-6",59090-000
André Luiz De Oliveira,Clínicas de Cirurgia Plástica,Tirol,(84) 3201-2132,"R Ceará Mirim, 694",59020-240
Imobiliária Remax,Imobiliárias,Lagoa Seca,(84) 3223-7000,"Av Prudente de Morais, 2700 - lj-5B",59022-305
Estika E Puxa,Lojas de Lingerie,Lagoa Nova,(84) 3206-1590,"Av Amintas Barros, 2772",59063-350
Maria Porta Do Céu,Livrarias,Alecrim,(84) 3213-2045,"Av Coronel Estevam, 1278 - lj-100",59031-000
Impressos Digital,Gráficas,Lagoa Nova,(84) 3611-2550,"Av Senador Salgado Filho, 1572",59056-000
Suporte Festas Locações P/ Eventos,Aluguel de Equipamentos para Eventos e Festas,Neópolis,(84) 3207-6564,"R Monte Carmelo, 2938",59086-490
Raru's Hotel,Hotéis,Potengi,(84) 3661-4704,"Av Doutor João Medeiros Filho, 1650",59108-550
Yogocherry,Sorveterias,Petrópolis,(84) 3206-2693,"Av Afonso Pena, 439",59020-065
Depósito São João,Casa de Material de Construção,Nossa Senhora da Apresentação,(84) 3214-6433,"R Abmael Florêncio Bernardo, 263",59114-220
Dekra Vistorias,Vistorias para Seguros e Perícia Automotiva,Nova Parnamirim,(84) 3208-3077,"R Pedra Preta, 105",59000-001
Yogunat,Sorveterias,Capim Macio,(84) 3217-6555,"Av Engenheiro Roberto Freire, 2920 - lj-60",59080-900
Vitally Moda Praia,Confecções de Moda Praia,Capim Macio,(84) 3219-3182,"Av Engenheiro Roberto Freire, 1776",59082-400
Unimargram,"Mármores, Granitos e Granilites",Lagoa Nova,(84) 3272-6887,"Av Jerônimo Câmara, 21",59063-100
Encanto Do Bebê,Lojas de Moda Infanto Juvenil,Alecrim,(84) 3213-7435,"R Leonel Leite, 1382",59037-820
Oficina Betel,Relojoeiros,Tirol,(84) 3221-1957,"Av Deodoro da Fonseca, 761 - cais-B",59020-600
Clínica De Estética Elda Brandão,Clínicas e Centros de Estética,Petrópolis,(84) 3201-2309,"Av Marechal Floriano Peixoto, 259",59012-265
Planoambiental,Consultores Empresariais,Candelária,(84) 3206-4796,"R Lafayete Lamartine, 1921 - s-201",59064-510
Rota Do Sol Locadora,Aluguel de Carros,Ponta Negra,(84) 3219-4417,"R Hélio Galvão, 8818",59090-070
Dr China Terapias Naturais,Clínicas de Massoterapia,Ponta Negra,(84) 3219-3634,"R Ponta de Serrambi, 2241",59092-170
Melusia Rodrigues Soares,Dentistas,Cidade Alta,(84) 3221-2073,"R João Pessoa, 265 - s-103",59025-500
Imobiliária Sant'anna,Imobiliárias,Igapó,(84) 3214-4696,"R Benedito Santana,",59000-001
Clínica Givaldo Soares,Clínicas Odontológicas,Lagoa Nova,(84) 3231-4035,"R Lauro Medeiros, 6",59075-040
Comunicação Empresarial,Assessoria de Imprensa,Tirol,(84) 3211-9757,"Av Prudente de Morais, 1389 - s-301",59020-505
Zellus Centro De Depilação,Depilação,Lagoa Nova,(84) 3234-4446,"R Doutor José Gonçalves, 1759",59056-570
Aconta,Contadores e Escritórios de Contabilidade,Lagoa Nova,(84) 3234-8617,"Av Coronel Norton Chaves, 4",59075-200
Ideal Informática,Recarga de Cartuchos e Toner para Impressoras,Barro Vermelho,(84) 3201-1339,"Av Prudente de Morais, 2215 - lj-3",59022-550
Zellus Centro De Depilação,Depilação,Tirol,(84) 3201-1757,"Av Rodrigues Alves, 1003",59020-200
Cabral E Araújo Representações,Representações,Lagoa Nova,(84) 4009-9250,"R Tereza Bezerra Salustino, 1906",59075-225
Tadeu Alencar Fonseca,Endocrinologistas e Metabologistas,Tirol,(84) 3201-1747,"Av Prudente de Morais, 607 - s-303",59020-505
Itep - Instituto Técnico Científico Polícia,Institutos e Fundações,Ribeira,(84) 3232-6916,"Av Duque de Caxias, 97",59012-200
Top 10 Propaganda,Agências de Publicidade e Propaganda,Lagoa Nova,(84) 3606-0161,"R Desembargador Carlos Augusto, 87",59056-230
Plato Disco,Centros Automotivos,Nossa Senhora Nazaré,(84) 3605-6197,"Av Coronel Estevam, 2207",59062-200
Capotaria Carvalho,Capotas para Veículos,Alecrim,(84) 3223-7502,"R Doutor Mário Negócio, 1680",59040-000
Autoelétrica São José,Auto Elétricos,Cidade da Esperança,(84) 3205-6434,"R Campina Grande, 173",59070-150
Cri - Centro De Reabilitação Infantil,Hospitais,Alecrim,(84) 3232-6681,"Av Almirante Alexandrino de Alencar, 1900",59031-350
Vantuil Custódio Pereira,Dentistas,Cidade Alta,(84) 3222-2162,"Av Rio Branco, 571 - s-302",59025-906
Brasil Toner,Recarga de Cartuchos e Toner para Impressoras,Candelária,(84) 3206-0223,"R Princesa Leopoldina, 3526",59065-100
Reunidas Transportes Urbanos,Transporte Rodoviário,Pajuçara,(84) 3661-4961,"Av Doutor João Medeiros Filho, 4701",59122-365
Arte Bella Bijuterias E Aviamentos Ltda,Comércio de Bijuterias,Cidade Alta,(84) 3221-1973,"R Felipe Camarão, 634",59025-200
Autoelétrica Alternativa,Auto Elétricos,Alecrim,(84) 3213-0867,"R Manoel Miranda, 520",59037-250
Marcos Galvão Cabeleireiro,Salões de Beleza e Cabeleireiros,Petrópolis,(84) 3212-1032,"Av Afonso Pena, 548",59020-065
Lojas Americanas,Armarinhos e Aviamentos,Cidade Alta,(84) 4003-4848,"Av Rio Branco, 503",59025-001
Flex Equipadora,Centros Automotivos,Planalto,(84) 3618-4038,"R Monte Rei, 345",59073-150
Lojas Elione,Móveis em Geral,Alecrim,(84) 3223-3561,"Av Presidente Bandeira, 525",59031-200
Amais Locadora,Aluguel de Carros,Lagoa Seca,(84) 4009-0980,"R Jornalista Djair Dantas Pereira Macedo, 3072",59022-370
Pele Nua,Depilação,Neópolis,(84) 3208-5345,"Av Ayrton Senna, 4002 - lj-05",59088-100
Id Segurança,Controle de Ponto e Acesso,Neópolis,(84) 2030-5255,"R Divinópolis, 2933 - lj-02",59084-300
Em Maria Salete Alves Bila,Escolas,Planalto,(84) 3232-4760,"R Abreulândia,",59073-090
Fernandes Embalagens,Comércio e Distribuição de Embalagens,Alecrim,(84) 3213-5820,"R Presidente Quaresma, 502",59031-150
Clube Dos Caçadores,Clubes e Estádios,Alecrim,(84) 3223-2566,"Av Presidente Bandeira, 595",59031-200
Secretaria Municipal De Saúde,Secretarias Públicas,Cidade Nova,(84) 3232-8330,"R Laranjal,",59072-570
Outlat Car,Lojas de Roupas Unissex,Alecrim,(84) 4006-5151,"Av Presidente Bandeira, 411",59031-200
Conselho Tutelar Criança E Adolescente Região Administrativa Norte Natal,Administração Pública,Potengi,(84) 3614-3520,"R Nova Friburgo, 2762",59110-040
Lélio Imóveis,Imobiliárias,Lagoa Nova,(84) 3234-7272,"Av Miguel Castro, 1172",59075-740
Boa Safra Distribuidora De Produtos Agropecuários E Rações,Produtos Agropecuários,Nossa Senhora de Nazaré,(84) 3213-6104,"Av Miguel Castro, 1022",59062-000
Amatra 21,Associações de Classe,Pitimbu,(84) 3231-4287,"R Raimundo Nonato Chaves, 2182 - And-3 s-302",59000-001
Ricardo Luiz Pereira Pinto,Escritórios de Advocacia,Pitimbu,(84) 3207-3376,"Av Antoine de SAINT'' Exupéry, 11",59066-430
Unidade De Saúde Santarém,Postos de Saúde,Igapó,(84) 3232-8215,"Av das Fronteiras,",59104-345
Lana Do Monte Paula Brasil,Endocrinologistas e Metabologistas,Petrópolis,(84) 3211-6324,"Av Afonso Pena, 757",59020-065
Clínica Khryno,Clínicos Gerais,Candelária,(84) 3206-5901,"R São José, 2157",59064-150
Equipe Game,Lojas de Games e Consoles,Alecrim,(84) 3223-0652,"R dos Canindés, 1252 - lj-2",59030-600
Ee Rotary,Escolas,Quintas,(84) 3232-7483,"R dos Paiatis, 2004",59050-200
Redutec Comercial,Cercas Elétricas,Neópolis,(84) 3217-6317,"R Guanabara, 139 - bl-A",59080-730
Gm Veículos,Agências e Revendedores de Automóveis,Alecrim,(84) 3223-7938,"Av Presidente Bandeira, 772",59030-200
Eletrocanos,Casa de Material de Construção,Nossa Senhora de Nazaré,(84) 3223-5111,"Av Miguel Castro, 906",59062-000
Casa Cardoso Tecidos,Loja de Tecidos,Cidade Alta,(84) 3222-1619,"R Princesa Isabel, 587",59025-400
Cristarn Joias,Joalherias,Candelária,(84) 3235-8196,"Av Senador Salgado Filho, 2964 - km-2 lj-304",59066-800
Drogaria Saúde,Farmácias e Drogarias,Pitimbu,(84) 3232-3026,"R Rio Mogi Guaçu, 7694 - lj-1",59068-380
Marelli Móveis & Ambientes Racionais,Móveis para Escritório,Barro Vermelho,(84) 4006-5757,"Av Prudente de Morais, 2485",59022-550
Natalflex,Direção Hidráulica,Nossa Senhora Nazaré,(84) 3205-4680,"Av Capitão-Mor Gouveia, 37",59060-400
Monte De Holanda Advocacia,Escritórios de Advocacia,Candelária,(84) 3234-3161,"R Jerônimo Cabral, 1628",59064-210
Roberto Planos De Saúde,Planos de Saúde e Odontológico,Alecrim,(84) 99159-1628,"R dos Canindés, 1476 - s-02",59030-600
Alecia Pedrosa Pinto Medeiros,Atacado e Fabricação de Armarinhos e Aviamentos,Alecrim,(84) 3213-9911,"R Presidente Quaresma, 440",59031-150
Alves Derivados De Petróleo,Postos de Combustíveis,Pitimbu,(84) 3218-1580,"R Cidade do Sol, 2167",59067-720
Empréstimos E Investimentos,Financeiras,Alecrim,(84) 3223-6473,"Av Coronel Estevam, 1355 - lj-56",59031-000
Martins E Martins Imóveis,Imobiliárias,Capim Macio,(84) 3219-7007,"Av Odilon Gomes de Lima, 1957",59078-400
Empréstimos E Investimentos,Financeiras,Alecrim,(84) 3223-6473,"Av Coronel Estevam, 1355 - lj-56",59031-000
Martins E Martins Imóveis,Imobiliárias,Capim Macio,(84) 3219-7007,"Av Odilon Gomes de Lima, 1957",59078-400
Jr Da Silva Veículos,Agências e Revendedores de Automóveis,Alecrim,(84) 3223-6497,"Av Bernardo Vieira, 2185",59032-445
Jjr Fotos Aéreas,"Ampliações, Cópias e Revelações de Fotos",Lagoa Nova,(84) 3231-4725,"R Felipe Cortez, 2004",59075-150
Fook Informática,Consultores em Informática,Lagoa Seca,(84) 3213-2535,"Av Prudente de Morais, 2842 - sl-12",59022-305
Agiplan Serviços Financeiros,Financeiras,Cidade Alta,(84) 3201-2255,"Av Rio Branco, 571 - lj-8",59025-906
Kalsi Bem,Lojas de Calçados,Alecrim,(84) 3213-6381,"R Leonel Leite, 1377 - lj-D105",59037-820
Henrique Eduardo Macedo Fonseca,Hematologistas e Hemoterapeutas (Doenças do Sangue),Petrópolis,(84) 3202-5404,"R João Virgílio de Miranda, 547",59012-550
Extra Materiais De Construção,Casa de Material de Construção,Planalto,(84) 3618-1485,"R Maranata, 20",59073-240
Isaac Faheina De Paulo Macedo,Jornalistas,Petrópolis,(84) 3201-0202,"Av Deodoro da Fonseca, 245",59012-240
Prática Serviços De Eventos,Equipamentos e Artigos para Eventos e Festas,Neópolis,(84) 3207-0476,"Av Ayrton Senna, 357 - lj-11",59088-100
Cepe - Clube Dos Empregados Da Petrobras,Clubes e Estádios,Cidade Esperança,(84) 3235-3954,"Av Euzébio Rocha, 12",59064-100
Desafio,Lojas de Roupas Unissex,Lagoa Nova,(84) 3201-8561,"Av Antônio Basílio, 3025 - lj-1 lj-2",59056-015
Mv Aluminium,Esquadrias,Dix-sept Rosado,(84) 3223-2192,"Av Coronel Estevam, 1918",59052-200
Clínica Veterinária Canino's,Clínicas Veterinárias,Pitimbu,(84) 3218-6796,"Av dos Xavantes, 2146",59069-605
Laboratório De Análises Clínicas Rolim,Laboratórios de Análises Clínicas,Neópolis,(84) 3208-5158,"Av Ayrton Senna, 2349 - lj-3",59088-100
Rildo Medeiros Matoso,Dentistas,Petrópolis,(84) 3202-2021,"R Coronel Joaquim Manoel, 615 - And-17 s-1702",59012-330
Bomfrigo Alimentos,Açougues e Frigoríficos,Bom Pastor,(84) 3205-3155,"R Bela Vista, 5",59060-190
V Rocha Advogados E Consultores,Assessoria Jurídica,Tirol,(84) 3201-3869,"Av Prudente de Morais, 507 - s-201",59020-900
Borracharia & Serralheria Potiguar,Serralherias e Serralheiros,Nossa Senhora Nazaré,(84) 3205-6819,"Av Capitão-Mor Gouveia, 47",59060-400
Igreja Batista Calvário,Igrejas e Templos,Cidade Alta,(84) 3211-4241,"R Voluntários da Pátria, 676",59025-530
Locainfo Rn,Equipamentos e Acessórios de Informática,Lagoa Nova,(84) 3223-7303,"R Doutor Horácio, 596",59054-640
L D Service,Serviços de Limpeza e Conservação,Barro Vermelho,(84) 3201-1964,"R Meira e Sá, 128 - c-A",59030-260
Mundo Digital,Equipamentos e Acessórios de Informática,Alecrim,(84) 3213-1476,"R dos Caicós, 1473",59037-700
Veritas Engenharia Ambiental,Engenharia Ambiental,Ponta Negra,(84) 4104-0200,"R Pedro Fonseca Filho, 8989",59090-080
Messias Auditoria E Consultoria,Auditores,Dix-sept Rosado,(84) 3213-6442,"Av Nascimento de Castro, 8 - s-10",59052-300
Loja Maçônica Fraternidade,Igrejas e Templos,Ponta Negra,(84) 3219-3961,"R Praia de Muriu, 260",59092-390
Miguel Veículos,Agências e Revendedores de Automóveis,Alecrim,(84) 3223-3310,"Av Coronel Estevam, 1856",59035-000
Peru Veículos,Agências e Revendedores de Automóveis,Candelária,(84) 3207-3292,"Av Senador Salgado Filho, 3712",59066-800
Agentur - Agência De Turismo,Agências de Turismo e Viagens,Tirol,(84) 3611-3458,"R Conselheiro Brito Guerra, 1020",59015-040
Localiza Natal,Aluguel de Carros,Capim Macio,(84) 4005-0405,"Av Engenheiro Roberto Freire,",59082-400
Lojas Insinuante,Lojas de Eletrodomésticos,Lagoa Nova,(84) 3615-4305,"Av Senador Salgado Filho, 1656",59056-000
Wizard,Escolas de Idiomas,Lagoa Nova,(84) 3203-0310,"Av Prudente de Morais, 5302",59064-630
Napar Informática,Assistência Técnica para Informática,Neópolis,(84) 2010-0515,"R Divinópolis, 2933",59084-300
Academia Training Fitness,Academias,Capim Macio,(84) 2010-5481,"R Ilce Marinho, 365",59082-280
Armazém Gourmet,Restaurante,Potengi,(84) 3202-4144,"R Potengi, 613",59120-590
Unp Universidade Potiguar Biblioteca Salgado Filho,Faculdades e Universidades,Lagoa Nova,(84) 3215-1203,"Av Senador Salgado Filho, 1610",59056-000
Ufrn-departamento De Artes,Faculdades e Universidades,Tirol,(84) 3215-3550,"Av Senador Salgado Filho,",59022-000
Fratelli Pizzas E Crepes,Pizzarias,Nova Descoberta,(84) 3231-9223,"R Nélio Tavares, 1036",59056-590
Ufrn-departamento De Artes,Faculdades e Universidades,Tirol,(84) 3215-3550,"Av Senador Salgado Filho,",59022-000
Fratelli Pizzas E Crepes,Pizzarias,Nova Descoberta,(84) 3231-9223,"R Nélio Tavares, 1036",59056-590
Nalva Lopes Hairdresser,Salões de Beleza e Cabeleireiros,Lagoa Nova,(84) 3231-0011,"Av Amintas Barros, 2107",59054-465
Auto Agreste Belizario,Agências e Revendedores de Automóveis,Praia do Meio,(84) 98855-0284,"R Capitão-Mor Gouveia, 126",59010-010
Norma Dantas,Condomínios,Tirol,(84) 3201-2733,"Av Rodrigues Alves, 1175 - RES NORMA DANTAS",59020-200
Senac - Zona Sul,Escolas,Neópolis,(84) 3217-9751,"Av Ayrton Senna, 4595",59088-100
Condomnio Do Edifício Israel Damião,Condomínios,Candelária,(84) 3234-6508,"R Doutor Lauro Pinto, 420",59064-250
Gps - Locação De Mão De Obra,Eletricistas,Neópolis,(84) 3217-4336,"R Olho D''Água das Flores, 4180",59086-150
Sos Face,Ambulatórios,Tirol,(84) 3212-2086,"R Apodi, 471",59020-130
Endoclínica Endoscopia Cirúrgica Do Aparelho Didestivo,Consultores em Saúde e Qualidade de Vida,Tirol,(84) 3206-6677,"Av Governador Juvenal Lamartine, 971",59022-020
