Farmácia Prescrita Medicamentos,Farmácias e Drogarias,Tirol,(84) 4008-2333,"Av Afonso Pena, 921 - s-A",59020-100
Fina Forma,Bazares e Boutiques,Petrópolis,(84) 3202-4366,"Av Afonso Pena, 394 - lj-35",59020-065
Oficina Da Beleza,Salões de Beleza e Cabeleireiros,Lagoa Nova,(84) 3211-6894,"R Romualdo Galvão, 1044",59056-100
Fonetele Telecomunicações,Soluções em Telecomunicações,Pitimbu,(84) 3082-3562,"R Rio Grajaú, 7722",59068-280
Hélio Fernandes Silva,Escritórios de Advocacia,Tirol,(84) 3222-1241,"R Doutor Nilo Bezerra Ramalho, 1706",59015-300
Mercadinho Do Bairro,Mercearias e Empórios,Rocas,(84) 3202-5051,"R Belo Horizonte, 334",59010-280
New English School,Escolas de Idiomas,Neópolis,(84) 3207-3331,"R Mata Grande, 44",59086-040
Myosotis,Comércio de Bijuterias,Candelária,(84) 3232-0900,"Av Senador Salgado Filho, 2964 - lj-130",59066-800
Nao+pelo,Depilação,Capim Macio,(84) 3207-5009,"Av Engenheiro Roberto Freire, 2929 - lj-3",59078-600
Garantia Natal,Corretores de Seguros,Lagoa Nova,(84) 3206-1110,"Av Prudente de Morais, 4572 - s-9",59063-200
Wj Informática,Equipamentos e Acessórios de Informática,Candelária,(84) 3206-3435,"R Beatriz Ramalho, 3490 - lj-10",59064-660
Cabugi,Corretores de Seguros,Cidade Nova,(84) 3206-9507,"R São José, 2002",59072-640
A R Contabilidade,Contadores e Escritórios de Contabilidade,Candelária,(84) 3206-1472,"R Jaguarari, 4990 - s-20",59064-500
Secretaria Municipal De Saúde,Secretarias Públicas,Tirol,(84) 3232-8575,"Av Rodrigues Alves, 785",59020-200
A R Contabilidade,Contadores e Escritórios de Contabilidade,Candelária,(84) 3206-1472,"R Jaguarari, 4990 - s-20",59064-500
Secretaria Municipal De Saúde,Secretarias Públicas,Tirol,(84) 3232-8575,"Av Rodrigues Alves, 785",59020-200
Bio Flora Viveiros De Plantas E Floricultura,Serviços de Jardinagem e Paisagismo,Ponta Negra,(84) 3219-2724,"Av Praia de Genipabu, 2000",59094-010
Jerusa Maria Miranda Bittencourt,Arquitetos,Lagoa Nova,(84) 3206-3035,"Tv São José, 2028 - bl-A ap-101",59054-635
Raimundo Batista,Contadores e Escritórios de Contabilidade,Quintas,(84) 3653-4110,"R Luiz Fernandes, 790",59035-070
Grãos De Café,Cafeterias,Petrópolis,(84) 3202-2161,"Av Afonso Pena, 383 - lj-R1",59020-065
Gastronutri,Clínicos Gerais,Tirol,(84) 3211-2778,"Av Rodrigues Alves, 930 - s-202",59020-200
Aki Festas,Aluguel de Equipamentos para Eventos e Festas,Nossa Senhora de Nazaré,(84) 3231-0127,"Pc José Antônio Pereira, 1058",59062-330
Metalúrgica Metal Box,Metalurgia,Potengi,(84) 99985-8179,"Tv Doutor Augusto C Monteiro de Medeiros, 1214",59120-632
Ateliê Art & Manhã Criações,Equipamentos e Artigos para Eventos e Festas,Pitimbu,(84) 3218-5265,"R das Algarobas,",59067-500
Gugu Moto,Peças e Acessórios para Motos,Cidade da Esperança,(84) 3205-0425,"Av Paraíba, 87",59070-200
Oklahoma Motel,Motéis,Ponta Negra,(84) 3219-3272,"R Doutor Osvaldo Fortes do Rego, 364",59092-560
Ns Norte Sul,Dedetizadoras e Controle de Pragas,Candelária,(84) 3206-3324,"R São Tomaz de Aquino, 1700",59065-630
Nega Maluca,Lojas de Roupas Unissex,Alecrim,(84) 3213-0489,"R Jaguarari, 1440",59031-500
Cohab - Companhia De Habitação Popular Do Rio Grande Do Norte,Secretarias Públicas,Ribeira,(84) 3211-4680,"Pc Augusto Severo, 264",59012-380
Banco Bradesco,Bancos,Cidade Alta,(84) 3344-6500,"Av Rio Branco, 477",59025-001
Editora Moderna,Editoras,Cidade Alta,(84) 3201-0044,"Av Rio Branco, 829",59025-003
Pinheiro Pneus,Pneus Novos e Recauchutados,Candelária,(84) 3234-4986,"Av Senador Salgado Filho, 2864",59064-000
Click.net,Comércio Eletrônico,Ponta Negra,(84) 3219-5552,"Av Praia de Ponta Negra, 8956",59094-100
Lave E Leve,Lavanderias,Ponta Negra,(84) 3219-3619,"Av Engenheiro Roberto Freire, 9028",59090-000
F5 Rent A Car,Aluguel de Carros,Ponta Negra,(84) 4141-7600,"Av Engenheiro Roberto Freire, 9028 - s-11",59090-000
Pontacar,Empresas e Indústrias Diversas,Ponta Negra,(84) 3082-2440,"R Pedro Fonseca Filho, 32 - lj-16",59090-080
Com Cuidado Residencial Geriátrico,Clínicas Geriátricas,Capim Macio,(84) 2030-1172,"R Francisco Pignataro, 1898",59082-070
Trigueiro Rodas E Pneus,Pneus Novos e Recauchutados,Lagoa Seca,(84) 3223-3905,"Av Presidente Bandeira, 982",59032-170
Mp Telecom,Empresas de Telefonia,Lagoa Nova,(84) 3081-6745,"Av Capitão-Mor Gouveia, 5807",59076-400
Auto Esporte Pneus,Pneus Novos e Recauchutados,Felipe Camarão,(84) 3211-6144,"R São Bernardo, 972",59072-180
Qualite,Empreendimentos Imobiliários,Tirol,(84) 98129-3754,"Tv Afonso Pena, 548 - CS 34",59020-105
Lucas Galvão Da Cruz,Assistência Técnica para Informática,Lagoa Nova,(84) 99126-3501,"Av Prudente de Morais, 3413 - LJ 11",59056-200
Am Papelaria E Copiadora,Papelarias,Nossa Senhora Nazaré,(84) 99918-9895,"Av Lima e Silva, 1271 - LJ 8",59062-300
Consult Consultoria Empresarial,Contadores e Escritórios de Contabilidade,Lagoa Nova,(84) 98844-3281,"R Monsenhor João da Mata Paiva, 2",59075-020
Pitizzaria Monte Sinai,Lanchonetes,Felipe Camarão,(84) 3605-3819,"R Itamar Maciel, 81",59074-150
Santos Reis Carnes Frios E Conveniência,Sacolões Hortifrutigrangeiros,Santos Reis,(84) 99911-2407,"Pc Engenheiro Wilson Miranda, 81 - 1 1",59010-530
O Ponto Do Bolo,Empresas Variadas,Alecrim,(84) 98881-0153,"R Presidente Quaresma, 995",59031-150
Pousada Do Bebê,Berçários e Creches,Tirol,(84) 99938-0016,"Av Prudente de Morais, 637",59020-505
Romero & Bezerra,Padarias e Confeitarias,Pitimbu,(84) 99931-9995,"R Serra do Mel, 8115",59068-170
Creche Passo A Passo,Berçários e Creches,Capim Macio,(84) 3642-2702,"Av Miguel Alcides de Araújo, 1777 - LOTE 13 QUADRA 10",59078-270
Sertana,Atacado de Produtos Alimentícios,Tirol,(84) 3231-0928,"Av Hermes da Fonseca, 1296 - LJ B",59020-650
Romance Brazil,Roupas e Artigos,Tirol,(84) 3213-2802,"Av Bernardo Vieira, 3775",59015-900
Fit Master,Lojas de Artigos Esportivos,Tirol,(84) 3646-3052,"R Mossoró, 335",59020-090
V M Confecções,Atacado e Fabricação de Confecções Unissex,Barro Vermelho,(84) 3211-0217,"R Joaquim das Virgens, 111",59030-390
Romance Brazil,Roupas e Artigos,Potengi,(84) 3086-2625,"Av Doutor João Medeiros Filho, 2395 - LJ 247",59110-200
Acricouro,Atacado e Fabricação de Bolsas,Tirol,(84) 99911-2029,"R Apodi, 417 - AND 417 I SL 110",59020-130
Sobuggy,Aluguel de Carros,Ponta Negra,(84) 99918-6957,"Av Engenheiro Roberto Freire, 284",59090-000
Vídeo Locadora Cidade Do Sol,"Lojas de CDs, DVDs e Blu-Ray",Igapó,(84) 3223-9544,"R Santa Luzia, 1477",59104-290
Rm Assessoria Contábil,Contadores e Escritórios de Contabilidade,Candelária,(84) 3643-5175,"Av Dão Silveira, 8000 - LOJA 02",59066-180
Ponta Negra Elevadores,Manutenção Predial em Geral,Pitimbu,(84) 3218-7428,"R Loureiro, 2115 - ETAPA 3",59067-700
Condomínio Edifício Alto Do Juruá,Condomínios,Petrópolis,(84) 3202-3279,"R Desembargador Dionísio Filgueira, 777",59014-020
Vidraçaria Vittror,Vidraçarias,Dix-sept Rosado,(84) 99907-9376,"Av Interventor Mário Câmara, 2130",59054-600
Im Engenharia,Construção Civil,Lagoa Seca,(84) 98856-0361,"R Aristides Lobo, 684",59022-210
Edi-brasil,Empreendimentos Imobiliários,Ponta Negra,(84) 3219-3819,"R Praia do Bessa, 2121 - SL 1",59094-120
Posto Premier,Postos de Combustíveis,Tirol,(84) 3211-4942,"Av Senador Salgado Filho, 1552",59022-000
Neuri Subtil De Oliveira,Lanchonetes,Potengi,(84) 3206-6677,"Av Paulistana, 1990",59108-120
Biro De Eventos,Empresas Variadas,Candelária,(84) 99614-0220,"R Professor Moura Rabelo, 1941 - SS SL 1",59064-480
Marcenaria Móveis & Esquadrias Fonseca,Móveis em Geral,Planalto,(84) 3618-0490,"R dos Pescadores, 51",59073-226
La Passion,Comércio de Bijuterias,Tirol,(84) 3646-3067,"Av Bernardo Vieira, 3775 - LJ 257 S",59015-900
Esqualin - Esquadrias Linhares,Estruturas Metálicas e de Madeira,Igapó,(84) 98824-8931,"R Vulpiano Cavalcante, 33",59106-100
Cia Da Limpeza,Lojas de Produtos de Limpeza,Lagoa Azul,(84) 3661-8087,"Av da Chegança, 3130 - CS C",59138-000
Mta Corretora De Seguros,Corretores de Seguros,Lagoa Nova,(84) 3206-1993,"Tv Romualdo Galvão, 2204 - LJ 1",59056-105
Centro De Assistência Contábil,Contadores e Escritórios de Contabilidade,Lagoa Nova,(84) 98801-8837,"Av Amintas Barros, 2135 - SL 2",59054-465
Mpbar E Restaurante,Bares,Alecrim,(84) 98873-7008,"R dos Pajeús, 1841",59037-800
Coisa De Criança,Roupas e Artigos,Alecrim,(84) 3223-2606,"R Leonel Leite, 1377 - 10 LJ 102 D",59037-820
Luíza E Macário,Albergues,Cidade da Esperança,(84) 99926-0097,"R Patos, 33 - CS A",59070-170
Maria Goretti De Oliveira Dias,Roupas e Artigos,Nossa Senhora da Apresentação,(84) 3664-1333,"Av Santarém, 443",59114-200
Comercial Casa Nova,Casa de Material de Construção,Planalto,(84) 3218-9967,"R Mira Mangue, 1000",59073-230
Keep Moving Fitness,Academias de Ginástica,Lagoa Seca,(84) 98111-5302,"Av Prudente de Morais, 2955 - AND 2",59022-310
Cartec,Recarga de Cartuchos e Toner para Impressoras,Alecrim,(84) 3221-0433,"R Amaro Barreto, 1273 - APT 105 APT 106",59031-450
João Maria Da Silva,Assistência Técnica para Eletrônicos em Geral,Potengi,(84) 3661-3572,"Av Governador Antônio de Melo e Souza, 1326",59125-090
Condomínio Residencial Mirante De Ponta Negra,Condomínios,Capim Macio,(84) 3219-5630,"R José Mauro de Vasconcelos, 1778",59082-210
J Vieira Da Silva,Pet Shop,Planalto,(84) 99987-0287,"R Abreulândia, 121 - CS A",59073-090
Adriana Vieira Lopes,Empresas Variadas,Tirol,(84) 3221-3949,"R Professor Manoel Fernandes, 1267",59020-610
Quaze Tudo,Atacado de Produtos Alimentícios,Candelária,(84) 3201-0789,"R Bento Gonçalves, 3442 - LJ 2",59065-110
Empório Do Sono,Lojas de Colchões,Capim Macio,(84) 3232-4600,"Av Engenheiro Roberto Freire, 20 - SL 101",59082-400
Aemp,Empresas Variadas,Petrópolis,(84) 3343-4700,"Av Marechal Floriano Peixoto, 282",59012-265
Norte Caminhões,Empresas Variadas,Pajuçara,(84) 3213-4109,"Av Remador Clodoaldo Bakker, 117 - R R C BAKKER",59132-000
Panificadora Bárbara,Restaurante,Cidade da Esperança,(84) 3605-1868,"R Manoel de Castro, 312",59070-700
Kll Serviços De Treinamento Em Desenvolvimento Profissional,Cursos de Recrutamento e Seleção,Cidade Alta,(84) 3201-8779,"R Santo Antônio, 653 - SL 1",59025-520
Karambola,Comércio de Bijuterias,Ponta Negra,(84) 99150-1933,"Av Engenheiro Roberto Freire, 2107 - LJ A 10 A 11 A 24",59090-000
Ótica Hora Joia,Óticas,Cidade Alta,(84) 99112-8892,"R Vigário Bartolomeu, 571 - SL 5",59025-100
Oficina Do Márcio,Centros Automotivos,Nossa Senhora de Nazaré,(84) 99981-1464,"R Vicente Celestino, 30",59060-450
Jriz - Empreendimentos Turísticos,Hotéis,Ponta Negra,(84) 3219-2740,"R Pedro Fonseca Filho, 8889",59090-080
Sol Maior,Produtos e Serviços Diversos,Praia do Meio,(84) 3202-1480,"Av Presidente Café Filho, 1160 - LJ 44",59010-000
Bgn Mercantil E Serviços,Financeiras,Ribeira,(84) 99974-0335,"R Princesa Isabel, 171",59012-400
Academia Saúde Fitness,Academias de Ginástica,Petrópolis,(84) 99974-3140,"R Tuiuti, 769",59014-160
Paraguassú Festas Kamarim,Empresas Variadas,Barro Vermelho,(84) 3344-3095,"R Romualdo Galvão, 207",59022-100
Otocentro,Ambulatórios,Igapó,(84) 99921-3904,"Av Bacharel Tomaz Landim, 2620",59104-212
Condomínio Ed Athenas,Condomínios,Dix-sept Rosado,(84) 3217-1215,"Av Antônio Basílio, 1191 - AP 205",59052-475
Condomínio Ed Presidente Roosevelt,Condomínios,Petrópolis,(84) 3221-2222,"R Doutor Paulo Viveiros, 558",59012-350
Direct Sistemas,Desenvolvimento de Softwares e Aplicativos,Cidade Alta,(84) 3234-9554,"R Santo Antônio, 745",59025-520
Fidélis Transportes,Agências de Turismo e Viagens,Nova Descoberta,(84) 98117-9990,"R Tarcísio Galvão, 1947",59056-510
Direct Sistemas,Desenvolvimento de Softwares e Aplicativos,Cidade Alta,(84) 3234-9554,"R Santo Antônio, 745",59025-520
Fidélis Transportes,Agências de Turismo e Viagens,Nova Descoberta,(84) 98117-9990,"R Tarcísio Galvão, 1947",59056-510
Condomínio Edifício Saint Paul De Vence,Condomínios,Candelária,(84) 3234-6139,"R Ministro Mirabeau da Cunha Melo, 1986 - AP 601",59064-490
Obn Frentt Locação De Serviços,Empresas Variadas,Dix-sept Rosado,(84) 3205-3037,"Av Interventor Mário Câmara, 2114 - BLOCO: 104;",59054-600
Hc Pneus,Autopeças e Acessórios,Lagoa Nova,(84) 3213-0176,"Av Prudente de Morais, 3477 - FDS",59056-200
Paraguassú Festas E Colchões,Lojas de Colchões,Lagoa Nova,(84) 3662-7712,"Av Senador Salgado Filho, 1683 - LJ",59056-000
Condomínio Edifício Kitty,Condomínios,Lagoa Nova,(84) 3201-2431,"R Contador Manoel Raimundo de Aguiar, 1845",59056-020
Adax Brasil,Distribuidores de Produtos Médicos e Hospitalares,Cidade Alta,(84) 98704-0610,"R Voluntários da Pátria, 655",59025-530
Condomínio Edifício Roland Garros,Condomínios,Petrópolis,(84) 3202-9732,"R Joaquim Fabrício, 299",59012-340
Funeb - Fundação Eurico Bergsten,Associações Sociais,Nordeste,(84) 3653-2014,"R Luiz XV, 10",59042-140
João Félix De Morais Filho,Cardiologistas,Alecrim,(84) 3211-3021,"R Sílvio Pelico, 181",59040-150
Perfil Representações,Representações,Alecrim,(84) 3223-6766,"Av Coronel Estevam, 1480 - And-2 s-26",59037-000
Comercial Expresso,Assessoria para Comércio Exterior,Dix-sept Rosado,(84) 3223-0381,"Av Bernardo Vieira, 1906",59054-000
Víctor Hugo,Comércio de Couro e Artefatos,Candelária,(84) 3235-8182,"Av Senador Salgado Filho, 2964 - km-2 lj-243",59066-800
Nana Variedades,Comércio de Bijuterias,Capim Macio,(84) 3217-3572,"Av Engenheiro Roberto Freire, 2920 - S QUIOSQUE 20",59080-900
Dantas Construtora,Construção Civil,Candelária,(84) 98828-2475,"Av Prudente de Morais, 5936",59065-500
Design Fashion,Atacado e Fabricação de Confecções Unissex,Dix-sept Rosado,(84) 99926-3869,"R Araguari, 2099 - LOTE: L 124;",59054-020
A. D. Cabral,Agências e Revendedores de Automóveis,Cidade Alta,(84) 3642-2102,"R João Pessoa, 198 - SL 607",59025-901
Morais Auto Peças,Autopeças e Acessórios,Lagoa Nova,(84) 98728-3838,"Tv Antônio Basílio, 2659",59056-385
Fortune,Financeiras,Petrópolis,(84) 3221-3898,"Av Deodoro da Fonseca, 523",59020-025
Total Administradora De Serviços,Empresas Variadas,Petrópolis,(84) 3611-0100,"Av Marechal Floriano Peixoto, 479 - LAB DE ANALISES CLIN",59020-035
Proexnet Telecomunicações E Informática,Assistência Técnica para Informática,Petrópolis,(84) 3084-0140,"Av Afonso Pena, 1213 - BL A SL 3",59020-065
Machupicchu Comércio De Artesanato,Comércio de Bijuterias,Alecrim,(84) 3213-9281,"Av Presidente Bandeira, 446",59037-200
Comércio Varejista Xavier,Supermercados,Barro Vermelho,(84) 3212-2663,"R Desembargador Régulo Tinoco, 1264",59022-080
Via Café,Lanchonetes,Capim Macio,(84) 3231-4291,"Av Senador Salgado Filho, 2233 - V DIRETA",59078-901
Condomínio Ceasa Shopping,Condomínios,Cidade Nova,(84) 3231-9241,"Av Capitão-Mor Gouveia,  - LJ 31 S LOJA",59070-400
Condomínio Edifício Parque Das Mangueiras,Condomínios,Praia do Meio,(84) 3201-6129,"R Aderbal de Figueiredo, 192",59010-115
Ponto Tim,Soluções em Telecomunicações,Ponta Negra,(84) 3235-8128,"Av Engenheiro Roberto Freire, 8790 - LOJA A 15",59090-000
Le Femme,Lojas de Calçados,Capim Macio,(84) 3207-2046,"Av Engenheiro Roberto Freire, 2920 - LJ 46",59080-900
Condomínio Residencial Monte Carlo,Condomínios,Tirol,(84) 3221-3153,"Av Rodrigues Alves, 535 - AD 1",59020-200
Cpu Colégio Pré Universitário,Escolas,Alecrim,(84) 3081-0018,"R Jaguarari, 1433",59031-500
Eva Perfumes,Lojas de Cosméticos e Perfumarias,Capim Macio,(84) 3218-4727,"Av Engenheiro Roberto Freire, 2920 - LJ 28",59080-900
Ápice Hotel Oeste,Hotéis,Dix-sept Rosado,(84) 3084-2402,"R Intendente Teodósio Paiva, 87",59052-480
Ao Pharmaceutico,Farmácias e Drogarias,Petrópolis,(84) 3615-6100,"Av Afonso Pena, 1046",59020-065
Laboratório Técnico Natal,Protéticos e Próteses Dentárias,Tirol,(84) 3611-2045,"Tv Joaquim Fagundes, 634",59020-435
Hudly Sport Wear,Roupas e Artigos,Capim Macio,(84) 99927-7152,"Av Engenheiro Roberto Freire, 2920 - L 37 A",59080-900
Master Peças,Autopeças e Acessórios,Nossa Senhora Nazaré,(84) 3223-2541,"Av Lima e Silva, 918",59062-300
Supriservice Suprimentos E Serviços,Suporte Técnico para Informática,Alecrim,(84) 99431-1698,"Vl Bandeira, 665 - LJ 2 2",59037-480
El Shaday Transportes,Distribuidores de Bebidas,Ponta Negra,(84) 3223-5396,"Av Praia dos Búzios, 9023",59092-200
Supriservice Suprimentos E Serviços,Suporte Técnico para Informática,Alecrim,(84) 99431-1698,"Vl Bandeira, 665 - LJ 2 2",59037-480
El Shaday Transportes,Distribuidores de Bebidas,Ponta Negra,(84) 3223-5396,"Av Praia dos Búzios, 9023",59092-200
Botton,Roupas e Artigos,Petrópolis,(84) 99981-0549,"Av Afonso Pena, 379 - LJ 2",59020-065
Ana Modas Presentes,Roupas e Artigos,Lagoa Azul,(84) 3082-3153,"R do Xique Xique, 3197",59139-140
Cia Do Sabor,Restaurante,Alecrim,(84) 3084-0700,"R dos Canindés, 1489",59030-600
Drogaria Guararapes,Farmácias e Drogarias,Alecrim,(84) 99982-1270,"R Amaro Barreto, 1287 - QUIOSQUE A",59031-450
Mercadinho São João,Supermercados,Quintas,(84) 3653-3445,"R São Geraldo, 42",59035-260
Dermo-imagem,Ambulatórios,Lagoa Nova,(84) 2010-0178,"Av Amintas Barros, 3700 - BLOCO: B; SALA: 2203",59075-810
Comércio E Serviços Damascena,Salões de Beleza e Cabeleireiros,Neópolis,(84) 99988-1380,"Al das Cerejeiras, 166",59080-360
A & C Empreendimentos E Construções,Construção Civil,Tirol,(84) 99481-0110,"Av Hermes da Fonseca, 971",59014-615
Aracati Moto Peças,Autopeças e Acessórios,Planalto,(84) 98886-5301,"R Paracati, 100",59073-100
Control Net Serviços De Informática,Suporte Técnico para Informática,Capim Macio,(84) 3084-4720,"Av Engenheiro Roberto Freire, 1456 - SL 4",59082-400
